id,university,campus,suburb,distance
1692,Deakin University,Burwood,MILL PARK,20.816
1693,Deakin University,Burwood,BUNDOORA,16.974
1694,Deakin University,Burwood,HEIDELBERG,11.237
1695,Deakin University,Burwood,GREENSBOROUGH,16.216
1696,Deakin University,Burwood,MONTMORENCY,15.007
1697,Deakin University,Burwood,ELTHAM,15.446
1698,Deakin University,Burwood,RESEARCH,17.295
1699,Deakin University,Burwood,HURSTBRIDGE,24.338
1700,Deakin University,Burwood,KEW,7.897
1701,Deakin University,Burwood,BALWYN,5.319
1702,Deakin University,Burwood,BULLEEN,9.582
1703,Deakin University,Burwood,TEMPLESTOWE,9.034
1704,Deakin University,Burwood,DONCASTER,7.486
1705,Deakin University,Burwood,DONCASTER EAST,8.203
1706,Deakin University,Burwood,DONVALE,67.815
1707,Deakin University,Burwood,BURNLEY,9.812
1708,Deakin University,Burwood,RICHMOND,10.75
1709,Deakin University,Burwood,HAWTHORN,5.764
1710,Deakin University,Burwood,CAMBERWELL,5.73
1711,Deakin University,Burwood,BURWOOD,3.277
1712,Deakin University,Burwood,CANTERBURY,4.653
1713,Deakin University,Burwood,MONT ALBERT,3.316
1714,Deakin University,Burwood,SURREY HILLS,3.168
1715,Deakin University,Burwood,BOX HILL,3.644
1716,Deakin University,Burwood,BLACKBURN,4.838
1717,Deakin University,Burwood,FOREST HILL,4.88
1718,Deakin University,Burwood,NUNAWADING,6.31
1719,Deakin University,Burwood,MITCHAM,7.857
1720,Deakin University,Burwood,VERMONT,7.185
1721,Deakin University,Burwood,RINGWOOD,10.676
1722,Deakin University,Burwood,CROYDON,15.663
1723,Deakin University,Burwood,LILYDALE,23.027
1724,Deakin University,Burwood,SOUTH YARRA,10.955
1725,Deakin University,Burwood,TOORAK,8.557
1726,Deakin University,Burwood,ARMADALE,8.527
1727,Deakin University,Burwood,MALVERN,7.69
1728,Deakin University,Burwood,MALVERN EAST,5.193
1729,Deakin University,Burwood,GLEN IRIS,4.215
1730,Deakin University,Burwood,ASHBURTON,3.448
1731,Deakin University,Burwood,CHADSTONE,4.943
1732,Deakin University,Burwood,MOUNT WAVERLEY,3.057
1733,Deakin University,Burwood,GLEN WAVERLEY,5.466
1734,Deakin University,Burwood,BURWOOD EAST,2.285
1735,Deakin University,Burwood,WANTIRNA,10.019
1736,Deakin University,Burwood,BAYSWATER,13.39
1737,Deakin University,Burwood,BORONIA,14.205
1738,Deakin University,Burwood,FERNTREE GULLY,16.291
1739,Deakin University,Burwood,CAULFIELD,8.444
1740,Deakin University,Burwood,CARNEGIE,6.632
1741,Deakin University,Burwood,MURRUMBEENA,6.142
1742,Deakin University,Burwood,HUGHESDALE,6.103
1743,Deakin University,Burwood,OAKLEIGH,6.059
1744,Deakin University,Burwood,CLAYTON,8.414
1745,Deakin University,Burwood,MULGRAVE,2.422
1746,Deakin University,Burwood,SPRINGVALE,13.794
1747,Deakin University,Burwood,NOBLE PARK,14.121
1748,Deakin University,Burwood,DANDENONG,17.603
1749,Deakin University,Burwood,DANDENONG NORTH,15.153
1750,Deakin University,Burwood,ROWVILLE,13.727
1751,Deakin University,Burwood,SCORESBY,13.241
1752,Deakin University,Burwood,PRAHRAN,10.643
1753,Deakin University,Burwood,WINDSOR,10.798
1754,Deakin University,Burwood,ST KILDA,12.111
1755,Deakin University,Burwood,ELWOOD,12.168
1756,Deakin University,Burwood,ELSTERNWICK,10.464
1757,Deakin University,Burwood,BRIGHTON,12.901
1758,Deakin University,Burwood,BRIGHTON EAST,11.598
1759,Deakin University,Burwood,HAMPTON,12.073
1760,Deakin University,Burwood,CHELTENHAM,13.758
1761,Deakin University,Burwood,BEAUMARIS,16.79
1762,Deakin University,Burwood,MENTONE,15.425
1763,Deakin University,Burwood,ASPENDALE,19.678
1764,Deakin University,Burwood,MORDIALLOC,17.665
1765,Deakin University,Burwood,PARKDALE,16.251
1766,Deakin University,Burwood,CHELSEA,22.525
1767,Deakin University,Burwood,CARRUM,25.209
1768,Deakin University,Burwood,SEAFORD,29.066
1769,Deakin University,Burwood,FRANKSTON,32.846
1770,Deakin University,Burwood,CARRUM DOWNS,27.64
1771,Deakin University,Burwood,BENTLEIGH,10.296
1772,Deakin University,Burwood,SOUTH MELBOURNE,11.658
1773,Deakin University,Burwood,ALBERT PARK,14.023
1774,Deakin University,Burwood,MIDDLE PARK,13.155
1775,Deakin University,Burwood,PORT MELBOURNE,15.83
1776,Deakin University,Burwood,LARA,64.963
1777,Deakin University,Burwood,CORIO,70.898
1778,Deakin University,Burwood,NORTH GEELONG,73.648
1779,Deakin University,Burwood,BELMONT,76.808
1780,Deakin University,Burwood,GROVEDALE,79.593
1781,Deakin University,Burwood,GEELONG WEST,74.715
1782,Deakin University,Burwood,HERNE HILL,75.644
1783,Deakin University,Burwood,GEELONG,73.963
1784,Deakin University,Burwood,NEWTOWN,76.302
1785,Deakin University,Burwood,OCEAN GROVE,68.703
1786,Deakin University,Burwood,BARWON HEADS,72.69
1787,Deakin University,Burwood,TORQUAY,87.692
1788,Deakin University,Burwood,WARRNAMBOOL,238.008
1789,Deakin University,Burwood,HAMILTON,272.467
1790,Deakin University,Burwood,PORTLAND,313.942
1791,Deakin University,Burwood,MELTON,50.333
1792,Deakin University,Burwood,ALFREDTON,118.844
1793,Deakin University,Burwood,BALLARAT,114.709
1794,Deakin University,Burwood,MOUNT CLEAR,113.105
1795,Deakin University,Burwood,WENDOUREE,118.195
1796,Deakin University,Burwood,DELACOMBE,118.833
1797,Deakin University,Burwood,SEBASTOPOL,115.619
1798,Deakin University,Burwood,BUNINYONG,107.651
1799,Deakin University,Burwood,HORSHAM,287.18
1800,Deakin University,Burwood,SUNBURY,45.434
1801,Deakin University,Burwood,CASTLEMAINE,118.11
1802,Deakin University,Burwood,MILDURA,487.145
1803,Deakin University,Burwood,BENDIGO,142.216
1804,Deakin University,Burwood,FLORA HILL,140.238
1805,Deakin University,Burwood,NORTH BENDIGO,143.127
1806,Deakin University,Burwood,GOLDEN SQUARE,141.45
1807,Deakin University,Burwood,KANGAROO FLAT,140.303
1808,Deakin University,Burwood,ECHUCA,194.367
1809,Deakin University,Burwood,SWAN HILL,312.414
1810,Deakin University,Burwood,SHEPPARTON,165.444
1811,Deakin University,Burwood,SEYMOUR,91.818
1812,Deakin University,Burwood,BENALLA,165.308
1813,Deakin University,Burwood,WODONGA,22.298
1814,Deakin University,Burwood,WHITTLESEA,37.434
1815,Deakin University,Burwood,ENDEAVOUR HILLS,18.573
1816,Deakin University,Burwood,NARRE WARREN,25.885
1817,Deakin University,Burwood,BERWICK,28.472
1818,Deakin University,Burwood,PAKENHAM,41.768
1819,Deakin University,Burwood,WARRAGUL,79.61
1820,Deakin University,Burwood,MOE,107.215
1821,Deakin University,Burwood,NEWBOROUGH,109.411
1822,Deakin University,Burwood,MORWELL,120.51
1823,Deakin University,Burwood,TRARALGON,130.555
1824,Deakin University,Burwood,SALE,173.828
1825,Deakin University,Burwood,MAFFRA,163.931
1826,Deakin University,Burwood,BAIRNSDALE,221.038
1827,Deakin University,Burwood,HASTINGS,51.381
1828,Deakin University,Burwood,FLINDERS,69.975
1829,Deakin University,Burwood,MT ELIZA,37.608
1830,Deakin University,Burwood,MORNINGTON,43.461
1831,Deakin University,Burwood,MT MARTHA,51.441
1832,Deakin University,Burwood,DROMANA,55.408
1833,Deakin University,Burwood,PORTSEA,64.94
1834,Deakin University,Burwood,HAMPTON PARK,24.331
1835,Deakin University,Burwood,CRANBOURNE,32.066
1836,University of Melbourne,Burnley,CBD,4.337
1837,University of Melbourne,Burnley,EAST MELBOURNE,2.807
1838,University of Melbourne,Burnley,WEST MELBOURNE,7.061
1839,University of Melbourne,Burnley,SOUTHBANK,4.53
1840,University of Melbourne,Burnley,DOCKLANDS,6.225
1841,University of Melbourne,Burnley,FOOTSCRAY,10.765
1842,University of Melbourne,Burnley,SEDDON,10.888
1843,University of Melbourne,Burnley,WEST FOOTSCRAY,12.494
1844,University of Melbourne,Burnley,YARRAVILLE,11.27
1845,University of Melbourne,Burnley,NEWPORT,11.931
1846,University of Melbourne,Burnley,SPOTSWOOD,11.632
1847,University of Melbourne,Burnley,WILLIAMSTOWN,11.052
1848,University of Melbourne,Burnley,ALTONA,17.121
1849,University of Melbourne,Burnley,SUNSHINE,17.734
1850,University of Melbourne,Burnley,ST ALBANS,21.178
1851,University of Melbourne,Burnley,DEER PARK,22.229
1852,University of Melbourne,Burnley,HOPPERS CROSSING,28.559
1853,University of Melbourne,Burnley,WERRIBEE,32.742
1854,University of Melbourne,Burnley,FLEMINGTON,8.649
1855,University of Melbourne,Burnley,KENSINGTON,8.525
1856,University of Melbourne,Burnley,ASCOT VALE,9.991
1857,University of Melbourne,Burnley,KEILOR EAST,21.872
1858,University of Melbourne,Burnley,AVONDALE HEIGHTS,20.094
1859,University of Melbourne,Burnley,SYDENHAM,26.306
1860,University of Melbourne,Burnley,MOONEE PONDS,10.955
1861,University of Melbourne,Burnley,ESSENDON,11.843
1862,University of Melbourne,Burnley,GLADSTONE PARK,19.322
1863,University of Melbourne,Burnley,TULLAMARINE,19.553
1864,University of Melbourne,Burnley,PASCOE VALE,12.966
1865,University of Melbourne,Burnley,PASCOE VALE SOUTH,11.561
1866,University of Melbourne,Burnley,GLENROY,16.231
1867,University of Melbourne,Burnley,OAK PARK,14.773
1868,University of Melbourne,Burnley,BROADMEADOWS,18.281
1869,University of Melbourne,Burnley,NORTH MELBOURNE,9.509
1870,University of Melbourne,Burnley,PARKVILLE,7.424
1871,University of Melbourne,Burnley,CARLTON,6.27
1872,University of Melbourne,Burnley,CARLTON NORTH,6.27
1873,University of Melbourne,Burnley,BRUNSWICK,9.415
1874,University of Melbourne,Burnley,COBURG,10.283
1875,University of Melbourne,Burnley,COBURG NORTH,11.358
1876,University of Melbourne,Burnley,FAWKNER,13.006
1877,University of Melbourne,Burnley,CRAIGIEBURN,26.176
1878,University of Melbourne,Burnley,ROXBURGH PARK,22.374
1879,University of Melbourne,Burnley,FITZROY,4.385
1880,University of Melbourne,Burnley,COLLINGWOOD,4.103
1881,University of Melbourne,Burnley,ABBOTSFORD,3.18
1882,University of Melbourne,Burnley,CLIFTON HILL,4.795
1883,University of Melbourne,Burnley,FITZROY NORTH,5.571
1884,University of Melbourne,Burnley,NORTHCOTE,6.575
1885,University of Melbourne,Burnley,THORNBURY,8.101
1886,University of Melbourne,Burnley,PRESTON,9.859
1887,University of Melbourne,Burnley,RESERVOIR,12.212
1888,University of Melbourne,Burnley,THOMASTOWN,16.25
1889,University of Melbourne,Burnley,LALOR,17.86
1890,University of Melbourne,Burnley,EPPING,20.932
1891,University of Melbourne,Burnley,ALPHINGTON,5.213
1892,University of Melbourne,Burnley,FAIRFIELD,5.495
1893,University of Melbourne,Burnley,IVANHOE,6.655
1894,University of Melbourne,Burnley,IVANHOE EAST,7.01
1895,University of Melbourne,Burnley,HEIDELBERG WEST,8.815
1896,University of Melbourne,Burnley,MILL PARK,18.035
1897,University of Melbourne,Burnley,BUNDOORA,14.721
1898,University of Melbourne,Burnley,HEIDELBERG,8.937
1899,University of Melbourne,Burnley,GREENSBOROUGH,15.504
1900,University of Melbourne,Burnley,MONTMORENCY,15.391
1901,University of Melbourne,Burnley,ELTHAM,17.032
1902,University of Melbourne,Burnley,RESEARCH,19.828
1903,University of Melbourne,Burnley,HURSTBRIDGE,25.829
1904,University of Melbourne,Burnley,KEW,4.494
1905,University of Melbourne,Burnley,BALWYN,6.007
1906,University of Melbourne,Burnley,BULLEEN,8.444
1907,University of Melbourne,Burnley,TEMPLESTOWE,10.914
1908,University of Melbourne,Burnley,DONCASTER,10.433
1909,University of Melbourne,Burnley,DONCASTER EAST,15.684
1910,University of Melbourne,Burnley,DONVALE,62.496
1911,University of Melbourne,Burnley,BURNLEY,0.899
1912,University of Melbourne,Burnley,RICHMOND,1.81
1913,University of Melbourne,Burnley,HAWTHORN,3.204
1914,University of Melbourne,Burnley,CAMBERWELL,3.579
1915,University of Melbourne,Burnley,BURWOOD,12.196
1916,University of Melbourne,Burnley,CANTERBURY,4.913
1917,University of Melbourne,Burnley,MONT ALBERT,7.732
1918,University of Melbourne,Burnley,SURREY HILLS,7.045
1919,University of Melbourne,Burnley,BOX HILL,9.024
1920,University of Melbourne,Burnley,BLACKBURN,12.032
1921,University of Melbourne,Burnley,FOREST HILL,13.149
1922,University of Melbourne,Burnley,NUNAWADING,13.948
1923,University of Melbourne,Burnley,MITCHAM,15.548
1924,University of Melbourne,Burnley,VERMONT,15.632
1925,University of Melbourne,Burnley,RINGWOOD,18.522
1926,University of Melbourne,Burnley,CROYDON,23.365
1927,University of Melbourne,Burnley,LILYDALE,30.114
1928,University of Melbourne,Burnley,SOUTH YARRA,2.638
1929,University of Melbourne,Burnley,TOORAK,1.766
1930,University of Melbourne,Burnley,ARMADALE,3.679
1931,University of Melbourne,Burnley,MALVERN,4.032
1932,University of Melbourne,Burnley,MALVERN EAST,7.306
1933,University of Melbourne,Burnley,GLEN IRIS,5.407
1934,University of Melbourne,Burnley,ASHBURTON,6.846
1935,University of Melbourne,Burnley,CHADSTONE,8.808
1936,University of Melbourne,Burnley,MOUNT WAVERLEY,11.184
1937,University of Melbourne,Burnley,GLEN WAVERLEY,14.282
1938,University of Melbourne,Burnley,BURWOOD EAST,11.24
1939,University of Melbourne,Burnley,WANTIRNA,18.745
1940,University of Melbourne,Burnley,BAYSWATER,21.992
1941,University of Melbourne,Burnley,BORONIA,23.056
1942,University of Melbourne,Burnley,FERNTREE GULLY,25.246
1943,University of Melbourne,Burnley,CAULFIELD,6.089
1944,University of Melbourne,Burnley,CARNEGIE,7.881
1945,University of Melbourne,Burnley,MURRUMBEENA,8.421
1946,University of Melbourne,Burnley,HUGHESDALE,9.322
1947,University of Melbourne,Burnley,OAKLEIGH,10.232
1948,University of Melbourne,Burnley,CLAYTON,14.241
1949,University of Melbourne,Burnley,MULGRAVE,8.934
1950,University of Melbourne,Burnley,SPRINGVALE,19.808
1951,University of Melbourne,Burnley,NOBLE PARK,20.999
1952,University of Melbourne,Burnley,DANDENONG,24.91
1953,University of Melbourne,Burnley,DANDENONG NORTH,22.685
1954,University of Melbourne,Burnley,ROWVILLE,22.289
1955,University of Melbourne,Burnley,SCORESBY,22.13
1956,University of Melbourne,Burnley,PRAHRAN,3.319
1957,University of Melbourne,Burnley,WINDSOR,3.99
1958,University of Melbourne,Burnley,ST KILDA,5.706
1959,University of Melbourne,Burnley,ELWOOD,7.443
1960,University of Melbourne,Burnley,ELSTERNWICK,6.605
1961,University of Melbourne,Burnley,BRIGHTON,9.926
1962,University of Melbourne,Burnley,BRIGHTON EAST,8.842
1963,University of Melbourne,Burnley,HAMPTON,8.297
1964,University of Melbourne,Burnley,CHELTENHAM,15.754
1965,University of Melbourne,Burnley,BEAUMARIS,17.862
1966,University of Melbourne,Burnley,MENTONE,17.922
1967,University of Melbourne,Burnley,ASPENDALE,23.489
1968,University of Melbourne,Burnley,MORDIALLOC,21.038
1969,University of Melbourne,Burnley,PARKDALE,19.211
1970,University of Melbourne,Burnley,CHELSEA,26.611
1971,University of Melbourne,Burnley,CARRUM,29.348
1972,University of Melbourne,Burnley,SEAFORD,33.458
1973,University of Melbourne,Burnley,FRANKSTON,36.657
1974,University of Melbourne,Burnley,CARRUM DOWNS,33.184
1975,University of Melbourne,Burnley,BENTLEIGH,10.338
1976,University of Melbourne,Burnley,SOUTH MELBOURNE,11.955
1977,University of Melbourne,Burnley,ALBERT PARK,5.647
1978,University of Melbourne,Burnley,MIDDLE PARK,5.275
1979,University of Melbourne,Burnley,PORT MELBOURNE,16.669
1980,University of Melbourne,Burnley,LARA,57.794
1981,University of Melbourne,Burnley,CORIO,64.061
1982,University of Melbourne,Burnley,NORTH GEELONG,67.086
1983,University of Melbourne,Burnley,BELMONT,70.808
1984,University of Melbourne,Burnley,GROVEDALE,73.729
1985,University of Melbourne,Burnley,GEELONG WEST,68.443
1986,University of Melbourne,Burnley,HERNE HILL,69.237
1987,University of Melbourne,Burnley,GEELONG,67.786
1988,University of Melbourne,Burnley,NEWTOWN,70.083
1989,University of Melbourne,Burnley,OCEAN GROVE,64.712
1990,University of Melbourne,Burnley,BARWON HEADS,68.445
1991,University of Melbourne,Burnley,TORQUAY,82.89
1992,University of Melbourne,Burnley,WARRNAMBOOL,230.48
1993,University of Melbourne,Burnley,HAMILTON,263.836
1994,University of Melbourne,Burnley,PORTLAND,306.082
1995,University of Melbourne,Burnley,MELTON,41.397
1996,University of Melbourne,Burnley,ALFREDTON,109.879
1997,University of Melbourne,Burnley,BALLARAT,105.743
1998,University of Melbourne,Burnley,MOUNT CLEAR,104.154
1999,University of Melbourne,Burnley,WENDOUREE,109.227
2000,University of Melbourne,Burnley,DELACOMBE,109.879
2001,University of Melbourne,Burnley,SEBASTOPOL,106.668
2002,University of Melbourne,Burnley,BUNINYONG,98.727
2003,University of Melbourne,Burnley,HORSHAM,278.307
2004,University of Melbourne,Burnley,SUNBURY,37.483
2005,University of Melbourne,Burnley,CASTLEMAINE,110.473
2006,University of Melbourne,Burnley,MILDURA,480.207
2007,University of Melbourne,Burnley,BENDIGO,135.614
2008,University of Melbourne,Burnley,FLORA HILL,133.631
2009,University of Melbourne,Burnley,NORTH BENDIGO,136.552
2010,University of Melbourne,Burnley,GOLDEN SQUARE,134.752
2011,University of Melbourne,Burnley,KANGAROO FLAT,133.487
2012,University of Melbourne,Burnley,ECHUCA,190.486
2013,University of Melbourne,Burnley,SWAN HILL,306.258
2014,University of Melbourne,Burnley,SHEPPARTON,164.403
2015,University of Melbourne,Burnley,SEYMOUR,89.76
2016,University of Melbourne,Burnley,BENALLA,164.373
2017,University of Melbourne,Burnley,WODONGA,16.932
2018,University of Melbourne,Burnley,WHITTLESEA,35.847
2019,University of Melbourne,Burnley,ENDEAVOUR HILLS,26.628
2020,University of Melbourne,Burnley,NARRE WARREN,33.806
2021,University of Melbourne,Burnley,BERWICK,36.641
2022,University of Melbourne,Burnley,PAKENHAM,50.274
2023,University of Melbourne,Burnley,WARRAGUL,88.476
2024,University of Melbourne,Burnley,MOE,116.171
2025,University of Melbourne,Burnley,NEWBOROUGH,118.367
2026,University of Melbourne,Burnley,MORWELL,129.455
2027,University of Melbourne,Burnley,TRARALGON,139.523
2028,University of Melbourne,Burnley,SALE,182.734
2029,University of Melbourne,Burnley,MAFFRA,172.714
2030,University of Melbourne,Burnley,BAIRNSDALE,229.629
2031,University of Melbourne,Burnley,HASTINGS,55.698
2032,University of Melbourne,Burnley,FLINDERS,72.08
2033,University of Melbourne,Burnley,MT ELIZA,40.679
2034,University of Melbourne,Burnley,MORNINGTON,46.056
2035,University of Melbourne,Burnley,MT MARTHA,53.031
2036,University of Melbourne,Burnley,DROMANA,56.635
2037,University of Melbourne,Burnley,PORTSEA,63.066
2038,University of Melbourne,Burnley,HAMPTON PARK,31.772
2039,University of Melbourne,Burnley,CRANBOURNE,38.642
2040,Australian Catholic University,Melbourne,CBD,1.045
2041,Australian Catholic University,Melbourne,EAST MELBOURNE,1.28
