,university,campus,from suburb,distance
1899,University of Melbourne,Burnley,ABBOTSFORD,3.18
1900,University of Melbourne,Burnley,CLIFTON HILL,4.795
1901,University of Melbourne,Burnley,FITZROY NORTH,5.571
1902,University of Melbourne,Burnley,NORTHCOTE,6.575
1903,University of Melbourne,Burnley,THORNBURY,8.101
1904,University of Melbourne,Burnley,PRESTON,9.859
1905,University of Melbourne,Burnley,RESERVOIR,12.212
1906,University of Melbourne,Burnley,THOMASTOWN,16.25
1907,University of Melbourne,Burnley,LALOR,17.86
1908,University of Melbourne,Burnley,EPPING,20.932
1909,University of Melbourne,Burnley,ALPHINGTON,5.213
1910,University of Melbourne,Burnley,FAIRFIELD,5.495
1911,University of Melbourne,Burnley,IVANHOE,6.655
1912,University of Melbourne,Burnley,IVANHOE EAST,7.01
1913,University of Melbourne,Burnley,HEIDELBERG WEST,8.815
1914,University of Melbourne,Burnley,MILL PARK,18.035
1915,University of Melbourne,Burnley,BUNDOORA,14.721
1916,University of Melbourne,Burnley,HEIDELBERG,8.937
1917,University of Melbourne,Burnley,GREENSBOROUGH,15.504
1918,University of Melbourne,Burnley,MONTMORENCY,15.391
1919,University of Melbourne,Burnley,ELTHAM,17.032
1920,University of Melbourne,Burnley,RESEARCH,19.828
1921,University of Melbourne,Burnley,HURSTBRIDGE,25.829
1922,University of Melbourne,Burnley,KEW,4.494
1923,University of Melbourne,Burnley,BALWYN,6.007
1924,University of Melbourne,Burnley,BULLEEN,8.444
1925,University of Melbourne,Burnley,BULLEEN,8.444
1926,University of Melbourne,Burnley,TEMPLESTOWE,10.914
1927,University of Melbourne,Burnley,TEMPLESTOWE,10.914
1928,University of Melbourne,Burnley,DONCASTER,10.433
1929,University of Melbourne,Burnley,DONCASTER EAST,15.684
1930,University of Melbourne,Burnley,DONVALE,62.496
1931,University of Melbourne,Burnley,BURNLEY,0.899
1932,University of Melbourne,Burnley,RICHMOND,1.81
1933,University of Melbourne,Burnley,HAWTHORN,3.204
1934,University of Melbourne,Burnley,CAMBERWELL,3.579
1935,University of Melbourne,Burnley,BURWOOD,12.196
1936,University of Melbourne,Burnley,CANTERBURY,4.913
1937,University of Melbourne,Burnley,MONT ALBERT,7.732
1938,University of Melbourne,Burnley,SURREY HILLS,7.045
1939,University of Melbourne,Burnley,BOX HILL,9.024
1940,University of Melbourne,Burnley,BLACKBURN,12.032
1941,University of Melbourne,Burnley,FOREST HILL,13.149
1942,University of Melbourne,Burnley,NUNAWADING,13.948
1943,University of Melbourne,Burnley,MITCHAM,15.548
1944,University of Melbourne,Burnley,VERMONT,15.632
1945,University of Melbourne,Burnley,RINGWOOD,18.522
1946,University of Melbourne,Burnley,CROYDON,23.365
1947,University of Melbourne,Burnley,LILYDALE,30.114
1948,University of Melbourne,Burnley,SOUTH YARRA,2.638
1949,University of Melbourne,Burnley,TOORAK,1.766
1950,University of Melbourne,Burnley,ARMADALE,3.679
1951,University of Melbourne,Burnley,MALVERN,4.032
1952,University of Melbourne,Burnley,MALVERN EAST,7.306
1953,University of Melbourne,Burnley,GLEN IRIS,5.407
1954,University of Melbourne,Burnley,ASHBURTON,6.846
1955,University of Melbourne,Burnley,CHADSTONE,8.808
1956,University of Melbourne,Burnley,MOUNT WAVERLEY,11.184
1957,University of Melbourne,Burnley,GLEN WAVERLEY,14.282
1958,University of Melbourne,Burnley,BURWOOD EAST,11.24
1959,University of Melbourne,Burnley,WANTIRNA,18.745
1960,University of Melbourne,Burnley,BAYSWATER,21.992
1961,University of Melbourne,Burnley,BORONIA,23.056
1962,University of Melbourne,Burnley,FERNTREE GULLY,25.246
1963,University of Melbourne,Burnley,CAULFIELD,6.089
1964,University of Melbourne,Burnley,CARNEGIE,7.881
1965,University of Melbourne,Burnley,MURRUMBEENA,8.421
1966,University of Melbourne,Burnley,HUGHESDALE,9.322
1967,University of Melbourne,Burnley,OAKLEIGH,10.232
1968,University of Melbourne,Burnley,CLAYTON,14.241
1969,University of Melbourne,Burnley,MULGRAVE,8.934
1970,University of Melbourne,Burnley,SPRINGVALE,19.808
1971,University of Melbourne,Burnley,NOBLE PARK,20.999
1972,University of Melbourne,Burnley,DANDENONG,24.91
1973,University of Melbourne,Burnley,DANDENONG NORTH,22.685
1974,University of Melbourne,Burnley,ROWVILLE,22.289
1975,University of Melbourne,Burnley,SCORESBY,22.13
1976,University of Melbourne,Burnley,PRAHRAN,3.319
1977,University of Melbourne,Burnley,WINDSOR,3.99
1978,University of Melbourne,Burnley,ST KILDA,5.706
1979,University of Melbourne,Burnley,ELWOOD,7.443
1980,University of Melbourne,Burnley,ELSTERNWICK,6.605
1981,University of Melbourne,Burnley,BRIGHTON,9.926
1982,University of Melbourne,Burnley,BRIGHTON EAST,8.842
1983,University of Melbourne,Burnley,HAMPTON,8.297
1984,University of Melbourne,Burnley,CHELTENHAM,15.754
1985,University of Melbourne,Burnley,BEAUMARIS,17.862
1986,University of Melbourne,Burnley,MENTONE,17.922
1987,University of Melbourne,Burnley,ASPENDALE,23.489
1988,University of Melbourne,Burnley,MORDIALLOC,21.038
1989,University of Melbourne,Burnley,PARKDALE,19.211
1990,University of Melbourne,Burnley,CHELSEA,26.611
1991,University of Melbourne,Burnley,CARRUM,29.348
1992,University of Melbourne,Burnley,SEAFORD,33.458
1993,University of Melbourne,Burnley,FRANKSTON,36.657
1994,University of Melbourne,Burnley,CARRUM DOWNS,33.184
1995,University of Melbourne,Burnley,BENTLEIGH,10.338
1996,University of Melbourne,Burnley,SOUTH MELBOURNE,11.955
1997,University of Melbourne,Burnley,ALBERT PARK,5.647
1998,University of Melbourne,Burnley,MIDDLE PARK,5.275
1999,University of Melbourne,Burnley,PORT MELBOURNE,16.669
2000,University of Melbourne,Burnley,LARA,57.794
2001,University of Melbourne,Burnley,CORIO,64.061
2002,University of Melbourne,Burnley,NORTH GEELONG,67.086
2003,University of Melbourne,Burnley,BELMONT,70.808
2004,University of Melbourne,Burnley,GROVEDALE,73.729
2005,University of Melbourne,Burnley,GEELONG WEST,68.443
2006,University of Melbourne,Burnley,HERNE HILL,69.237
2007,University of Melbourne,Burnley,GEELONG,67.786
2008,University of Melbourne,Burnley,NEWTOWN,70.083
2009,University of Melbourne,Burnley,OCEAN GROVE,64.712
2010,University of Melbourne,Burnley,BARWON HEADS,68.445
2011,University of Melbourne,Burnley,TORQUAY,82.89
2012,University of Melbourne,Burnley,WARRNAMBOOL,230.48
2013,University of Melbourne,Burnley,HAMILTON,263.836
2014,University of Melbourne,Burnley,PORTLAND,306.082
2015,University of Melbourne,Burnley,MELTON,41.397
2016,University of Melbourne,Burnley,ALFREDTON,109.879
2017,University of Melbourne,Burnley,BALLARAT,105.743
2018,University of Melbourne,Burnley,MOUNT CLEAR,104.154
2019,University of Melbourne,Burnley,WENDOUREE,109.227
2020,University of Melbourne,Burnley,DELACOMBE,109.879
2021,University of Melbourne,Burnley,SEBASTOPOL,106.668
2022,University of Melbourne,Burnley,BUNINYONG,98.727
2023,University of Melbourne,Burnley,HORSHAM,278.307
2024,University of Melbourne,Burnley,SUNBURY,37.483
2025,University of Melbourne,Burnley,CASTLEMAINE,110.473
2026,University of Melbourne,Burnley,MILDURA,480.207
2027,University of Melbourne,Burnley,BENDIGO,135.614
2028,University of Melbourne,Burnley,FLORA HILL,133.631
2029,University of Melbourne,Burnley,NORTH BENDIGO,136.552
2030,University of Melbourne,Burnley,GOLDEN SQUARE,134.752
2031,University of Melbourne,Burnley,KANGAROO FLAT,133.487
2032,University of Melbourne,Burnley,ECHUCA,190.486
2033,University of Melbourne,Burnley,SWAN HILL,306.258
2034,University of Melbourne,Burnley,SHEPPARTON,164.403
2035,University of Melbourne,Burnley,SEYMOUR,89.76
2036,University of Melbourne,Burnley,BENALLA,164.373
2037,University of Melbourne,Burnley,WODONGA,251.432
2038,University of Melbourne,Burnley,WHITTLESEA,35.847
2039,University of Melbourne,Burnley,ENDEAVOUR HILLS,26.628
2040,University of Melbourne,Burnley,NARRE WARREN,33.806
2041,University of Melbourne,Burnley,BERWICK,36.641
2042,University of Melbourne,Burnley,PAKENHAM,50.274
2043,University of Melbourne,Burnley,WARRAGUL,88.476
2044,University of Melbourne,Burnley,MOE,116.171
2045,University of Melbourne,Burnley,NEWBOROUGH,118.367
2046,University of Melbourne,Burnley,MORWELL,129.455
2047,University of Melbourne,Burnley,TRARALGON,139.523
2048,University of Melbourne,Burnley,SALE,182.734
2049,University of Melbourne,Burnley,MAFFRA,172.714
2050,University of Melbourne,Burnley,BAIRNSDALE,229.629
2051,University of Melbourne,Burnley,HASTINGS,55.698
2052,University of Melbourne,Burnley,FLINDERS,72.08
2053,University of Melbourne,Burnley,MT ELIZA,40.679
2054,University of Melbourne,Burnley,MORNINGTON,46.056
2055,University of Melbourne,Burnley,MT MARTHA,53.031
2056,University of Melbourne,Burnley,DROMANA,56.635
2057,University of Melbourne,Burnley,PORTSEA,63.066
2058,University of Melbourne,Burnley,HAMPTON PARK,31.772
2059,University of Melbourne,Burnley,CRANBOURNE,38.642
2060,Australian Catholic University,Melboune,CBD,1.045
2061,Australian Catholic University,Melboune,EAST MELBOURNE,1.28
2062,Australian Catholic University,Melboune,WEST MELBOURNE,3.292
2063,Australian Catholic University,Melboune,SOUTHBANK,2.045
2064,Australian Catholic University,Melboune,DOCKLANDS,2.787
2065,Australian Catholic University,Melboune,FOOTSCRAY,6.998
2066,Australian Catholic University,Melboune,SEDDON,7.302
2067,Australian Catholic University,Melboune,WEST FOOTSCRAY,8.743
2068,Australian Catholic University,Melboune,YARRAVILLE,7.858
2069,Australian Catholic University,Melboune,NEWPORT,9.23
2070,Australian Catholic University,Melboune,SPOTSWOOD,8.568
2071,Australian Catholic University,Melboune,WILLIAMSTOWN,8.963
2072,Australian Catholic University,Melboune,ALTONA,14.717
2073,Australian Catholic University,Melboune,SUNSHINE,14.105
2074,Australian Catholic University,Melboune,ST ALBANS,17.218
2075,Australian Catholic University,Melboune,DEER PARK,18.406
2076,Australian Catholic University,Melboune,HOPPERS CROSSING,25.835
2077,Australian Catholic University,Melboune,WERRIBEE,30.132
2078,Australian Catholic University,Melboune,FLEMINGTON,4.668
2079,Australian Catholic University,Melboune,KENSINGTON,4.587
2080,Australian Catholic University,Melboune,ASCOT VALE,6.015
2081,Australian Catholic University,Melboune,KEILOR EAST,17.898
2082,Australian Catholic University,Melboune,AVONDALE HEIGHTS,16.117
2083,Australian Catholic University,Melboune,SYDENHAM,22.322
2084,Australian Catholic University,Melboune,MOONEE PONDS,7.015
2085,Australian Catholic University,Melboune,ESSENDON,7.967
2086,Australian Catholic University,Melboune,GLADSTONE PARK,15.677
2087,Australian Catholic University,Melboune,TULLAMARINE,15.914
2088,Australian Catholic University,Melboune,PASCOE VALE,9.58
2089,Australian Catholic University,Melboune,PASCOE VALE SOUTH,8.163
2090,Australian Catholic University,Melboune,GLENROY,12.748
2091,Australian Catholic University,Melboune,OAK PARK,11.229
2092,Australian Catholic University,Melboune,BROADMEADOWS,15.017
2093,Australian Catholic University,Melboune,NORTH MELBOURNE,12.891
2094,Australian Catholic University,Melboune,PARKVILLE,3.453
2095,Australian Catholic University,Melboune,CARLTON,2.723
2096,Australian Catholic University,Melboune,CARLTON NORTH,2.723
2097,Australian Catholic University,Melboune,BRUNSWICK,5.676
2098,Australian Catholic University,Melboune,COBURG,7.272
2099,Australian Catholic University,Melboune,COBURG NORTH,8.588
2100,Australian Catholic University,Melboune,FAWKNER,9.032
2101,Australian Catholic University,Melboune,CRAIGIEBURN,23.476
2102,Australian Catholic University,Melboune,ROXBURGH PARK,19.46
2103,Australian Catholic University,Melboune,FITZROY,0.768
2104,Australian Catholic University,Melboune,COLLINGWOOD,0.965
2105,Australian Catholic University,Melboune,ABBOTSFORD,1.903
2106,Australian Catholic University,Melboune,CLIFTON HILL,2.495
2107,Australian Catholic University,Melboune,FITZROY NORTH,2.77
2108,Australian Catholic University,Melboune,NORTHCOTE,4.474
2109,Australian Catholic University,Melboune,THORNBURY,6.133
2110,Australian Catholic University,Melboune,PRESTON,7.928
2111,Australian Catholic University,Melboune,RESERVOIR,10.425
2112,Australian Catholic University,Melboune,THOMASTOWN,14.534
2113,Australian Catholic University,Melboune,LALOR,16.164
2114,Australian Catholic University,Melboune,EPPING,19.058
2115,Australian Catholic University,Melboune,ALPHINGTON,5.524
2116,Australian Catholic University,Melboune,FAIRFIELD,4.916
2117,Australian Catholic University,Melboune,IVANHOE,6.978
2118,Australian Catholic University,Melboune,IVANHOE EAST,8.112
2119,Australian Catholic University,Melboune,HEIDELBERG WEST,8.534
2120,Australian Catholic University,Melboune,MILL PARK,17.166
2121,Australian Catholic University,Melboune,BUNDOORA,14.428
2122,Australian Catholic University,Melboune,HEIDELBERG,9.677
2123,Australian Catholic University,Melboune,GREENSBOROUGH,15.875
2124,Australian Catholic University,Melboune,MONTMORENCY,16.266
2125,Australian Catholic University,Melboune,ELTHAM,18.258
2126,Australian Catholic University,Melboune,RESEARCH,21.237
2127,Australian Catholic University,Melboune,HURSTBRIDGE,26.517
2128,Australian Catholic University,Melboune,KEW,6.706
2129,Australian Catholic University,Melboune,BALWYN,9.132
2130,Australian Catholic University,Melboune,BULLEEN,9.905
2131,Australian Catholic University,Melboune,BULLEEN,9.905
2132,Australian Catholic University,Melboune,TEMPLESTOWE,13.004
2133,Australian Catholic University,Melboune,TEMPLESTOWE,13.004
2134,Australian Catholic University,Melboune,DONCASTER,12.965
2135,Australian Catholic University,Melboune,DONCASTER EAST,19.023
2136,Australian Catholic University,Melboune,DONVALE,61.304
2137,Australian Catholic University,Melboune,BURNLEY,3.291
2138,Australian Catholic University,Melboune,RICHMOND,2.179
2139,Australian Catholic University,Melboune,HAWTHORN,7.138
2140,Australian Catholic University,Melboune,CAMBERWELL,7.24
2141,Australian Catholic University,Melboune,BURWOOD,16.048
2142,Australian Catholic University,Melboune,CANTERBURY,8.519
2143,Australian Catholic University,Melboune,MONT ALBERT,11.224
2144,Australian Catholic University,Melboune,SURREY HILLS,10.632
2145,Australian Catholic University,Melboune,BOX HILL,12.43
2146,Australian Catholic University,Melboune,BLACKBURN,15.474
2147,Australian Catholic University,Melboune,FOREST HILL,16.791
2148,Australian Catholic University,Melboune,NUNAWADING,17.398
2149,Australian Catholic University,Melboune,MITCHAM,18.953
2150,Australian Catholic University,Melboune,VERMONT,19.268
2151,Australian Catholic University,Melboune,RINGWOOD,21.897
2152,Australian Catholic University,Melboune,CROYDON,26.598
2153,Australian Catholic University,Melboune,LILYDALE,33.0
2154,Australian Catholic University,Melboune,SOUTH YARRA,3.528
2155,Australian Catholic University,Melboune,TOORAK,5.164
2156,Australian Catholic University,Melboune,ARMADALE,6.73
2157,Australian Catholic University,Melboune,MALVERN,7.414
2158,Australian Catholic University,Melboune,MALVERN EAST,11.111
2159,Australian Catholic University,Melboune,GLEN IRIS,9.385
2160,Australian Catholic University,Melboune,ASHBURTON,10.817
2161,Australian Catholic University,Melboune,CHADSTONE,12.654
2162,Australian Catholic University,Melboune,MOUNT WAVERLEY,15.168
2163,Australian Catholic University,Melboune,GLEN WAVERLEY,18.241
2164,Australian Catholic University,Melboune,BURWOOD EAST,15.155
2165,Australian Catholic University,Melboune,WANTIRNA,22.452
2166,Australian Catholic University,Melboune,BAYSWATER,25.615
2167,Australian Catholic University,Melboune,BORONIA,26.809
2168,Australian Catholic University,Melboune,FERNTREE GULLY,29.088
2169,Australian Catholic University,Melboune,CAULFIELD,9.137
2170,Australian Catholic University,Melboune,CARNEGIE,11.461
2171,Australian Catholic University,Melboune,MURRUMBEENA,12.102
2172,Australian Catholic University,Melboune,HUGHESDALE,13.044
2173,Australian Catholic University,Melboune,OAKLEIGH,14.005
2174,Australian Catholic University,Melboune,CLAYTON,18.042
2175,Australian Catholic University,Melboune,MULGRAVE,12.918
2176,Australian Catholic University,Melboune,SPRINGVALE,23.52
2177,Australian Catholic University,Melboune,NOBLE PARK,24.832
2178,Australian Catholic University,Melboune,DANDENONG,28.779
2179,Australian Catholic University,Melboune,DANDENONG NORTH,26.595
2180,Australian Catholic University,Melboune,ROWVILLE,26.274
2181,Australian Catholic University,Melboune,SCORESBY,25.914
2182,Australian Catholic University,Melboune,PRAHRAN,4.839
2183,Australian Catholic University,Melboune,WINDSOR,5.516
2184,Australian Catholic University,Melboune,ST KILDA,6.654
2185,Australian Catholic University,Melboune,ELWOOD,8.959
2186,Australian Catholic University,Melboune,ELSTERNWICK,8.855
2187,Australian Catholic University,Melboune,BRIGHTON,11.784
2188,Australian Catholic University,Melboune,BRIGHTON EAST,11.012
2189,Australian Catholic University,Melboune,HAMPTON,10.109
2190,Australian Catholic University,Melboune,CHELTENHAM,18.722
2191,Australian Catholic University,Melboune,BEAUMARIS,20.435
2192,Australian Catholic University,Melboune,MENTONE,20.913
2193,Australian Catholic University,Melboune,ASPENDALE,26.646
2194,Australian Catholic University,Melboune,MORDIALLOC,24.146
2195,Australian Catholic University,Melboune,PARKDALE,22.271
2196,Australian Catholic University,Melboune,CHELSEA,29.777
2197,Australian Catholic University,Melboune,CARRUM,32.483
2198,Australian Catholic University,Melboune,SEAFORD,36.61
2199,Australian Catholic University,Melboune,FRANKSTON,39.605
2200,Australian Catholic University,Melboune,CARRUM DOWNS,36.642
2201,Australian Catholic University,Melboune,BENTLEIGH,13.255
2202,Australian Catholic University,Melboune,SOUTH MELBOURNE,14.748
2203,Australian Catholic University,Melboune,ALBERT PARK,4.175
2204,Australian Catholic University,Melboune,MIDDLE PARK,4.812
2205,Australian Catholic University,Melboune,PORT MELBOURNE,19.238
2206,Australian Catholic University,Melboune,LARA,55.515
2207,Australian Catholic University,Melboune,CORIO,61.969
2208,Australian Catholic University,Melboune,NORTH GEELONG,65.152
2209,Australian Catholic University,Melboune,BELMONT,69.193
2210,Australian Catholic University,Melboune,GROVEDALE,72.182
2211,Australian Catholic University,Melboune,GEELONG WEST,66.679
2212,Australian Catholic University,Melboune,HERNE HILL,67.39
2213,Australian Catholic University,Melboune,GEELONG,66.079
2214,Australian Catholic University,Melboune,NEWTOWN,68.344
2215,Australian Catholic University,Melboune,OCEAN GROVE,64.212
2216,Australian Catholic University,Melboune,BARWON HEADS,67.795
2217,Australian Catholic University,Melboune,TORQUAY,81.893
